;Unnamed: 0;CustomerID;Gender;Married;Age;Graduated;Profession;WorkExperience;SpendingScore;FamilySize;Category;cluster;Age_Arrival;Age_Arrival_Text
265;265;466915;Female;Yes;75;No;Entertainment;2.0;High;2.0;Category 2;3;75-79;Old
266;266;467343;Male;No;72;Yes;Artist;1.0;Low;1.0;Category 6;2;70-74;Old
267;267;466268;Female;Yes;72;Yes;Artist;0.0;Average;3.0;Category 4;3;70-74;Old
268;268;464868;Male;Yes;36;Yes;Entertainment;6.0;Low;6.0;Category 4;3;35-39;Middle Aged
269;269;464038;Male;Yes;40;Yes;Artist;1.0;Low;2.0;Category 6;3;40-44;Middle Aged
270;270;460176;Female;No;28;Yes;Entertainment;0.0;Low;4.0;Category 6;2;25-29;Young Adult
271;271;462161;Female;No;28;Yes;Doctor;0.0;Low;3.0;Category 6;2;25-29;Young Adult
272;272;464841;Male;No;19;No;Entertainment;0.0;High;3.0;Category 4;1;15-19;Youth or Young Adult
273;273;464893;Male;Yes;43;Yes;Artist;0.0;Low;2.0;Category 4;3;40-44;Middle Aged
274;274;464443;Female;Yes;35;Yes;Artist;1.0;Average;2.0;Category 6;3;35-39;Middle Aged
275;275;467619;Male;Yes;65;Yes;Lawyer;1.0;High;2.0;Category 6;3;65-69;Old
276;276;465974;Male;Yes;52;Yes;Executive;7.0;High;4.0;Category 4;3;50-54;Middle Aged
277;277;462075;Female;No;40;Yes;Artist;1.0;Low;1.0;Category 6;2;40-44;Middle Aged
278;278;459494;Female;Yes;69;No;Engineer;9.0;Low;3.0;Category 6;3;65-69;Old
279;279;466921;Female;No;22;No;Healthcare;3.0;Low;3.0;Category 6;1;20-24;Young Adult
280;280;463544;Male;Yes;47;Yes;Executive;1.0;Average;4.0;Category 6;3;45-49;Middle Aged
281;281;461167;Male;Yes;29;Yes;Marketing;1.0;High;2.0;Category 3;3;25-29;Young Adult
282;282;467364;Male;Yes;46;Yes;Artist;1.0;Average;3.0;Category 3;3;45-49;Middle Aged
283;283;462408;Male;No;32;Yes;Artist;1.0;Low;2.0;Category 6;2;30-34;Young Adult or Middle Aged
284;284;466224;Female;No;38;Yes;Healthcare;0.0;Low;1.0;Category 2;2;35-39;Middle Aged
285;285;465151;Male;Yes;59;Yes;Artist;0.0;Low;1.0;Category 6;3;55-59;Middle Aged
286;286;467216;Female;No;26;Yes;Entertainment;1.0;Low;1.0;Category 6;2;25-29;Young Adult
287;287;460586;Male;No;26;Yes;Healthcare;1.0;Low;2.0;Category 3;2;25-29;Young Adult
288;288;461197;Male;No;28;No;Marketing;0.0;Low;1.0;Category 3;1;25-29;Young Adult
289;289;462776;Female;Yes;53;Yes;Engineer;1.0;Average;3.0;Category 6;3;50-54;Middle Aged
290;290;465058;Female;No;43;Yes;Entertainment;1.0;Low;1.0;Category 6;2;40-44;Middle Aged
291;291;464088;Male;No;27;No;Doctor;1.0;Low;3.0;Category 6;1;25-29;Young Adult
292;292;459471;Female;No;32;No;Artist;1.0;Low;8.0;Category 6;1;30-34;Young Adult or Middle Aged
293;293;464695;Male;No;26;No;Engineer;0.0;Low;4.0;Category 4;1;25-29;Young Adult
294;294;462331;Female;No;31;No;Entertainment;0.0;Low;2.0;Category 6;1;30-34;Young Adult or Middle Aged
295;295;466523;Male;Yes;39;Yes;Executive;1.0;High;3.0;Category 3;3;35-39;Middle Aged
296;296;465337;Female;Yes;43;No;Engineer;1.0;Low;3.0;Category 7;3;40-44;Middle Aged
297;297;460834;Male;Yes;25;No;Doctor;1.0;Low;2.0;Category 1;3;25-29;Young Adult
298;298;466824;Male;Yes;40;Yes;Artist;3.0;High;3.0;Category 6;3;40-44;Middle Aged
299;299;461607;Female;Yes;40;Yes;Entertainment;7.0;Average;2.0;Category 3;3;40-44;Middle Aged
300;300;465091;Male;Yes;63;Yes;Entertainment;1.0;Average;3.0;Category 6;3;60-64;Old
301;301;459532;Female;Yes;27;Yes;Healthcare;1.0;Low;2.0;Category 6;3;25-29;Young Adult
302;302;466999;Male;No;27;Yes;Healthcare;1.0;Low;3.0;Category 6;2;25-29;Young Adult
303;303;466597;Female;No;19;No;Healthcare;1.0;Low;2.0;Category 6;1;15-19;Youth or Young Adult
304;304;464075;Female;Yes;86;Yes;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
305;305;463394;Male;Yes;41;Yes;Marketing;1.0;High;2.0;Category 6;3;40-44;Middle Aged
306;306;462163;Female;Yes;27;Yes;Artist;4.0;Average;2.0;Category 3;3;25-29;Young Adult
307;307;463895;Female;Yes;70;No;Doctor;0.0;Average;2.0;Category 6;3;70-74;Old
308;308;464767;Female;Yes;53;No;Engineer;8.0;Average;4.0;Category 4;3;50-54;Middle Aged
309;309;464763;Female;Yes;49;No;Engineer;1.0;Average;4.0;Category 4;3;45-49;Middle Aged
310;310;460718;Male;Yes;55;No;Executive;3.0;Low;2.0;Category 4;3;55-59;Middle Aged
311;311;461989;Female;Yes;57;Yes;Engineer;0.0;Average;4.0;Category 2;3;55-59;Middle Aged
312;312;466374;Male;Yes;83;No;Lawyer;1.0;Low;1.0;Category 4;3;80+;Old
313;313;463738;Male;Yes;43;No;Executive;0.0;High;4.0;Category 6;3;40-44;Middle Aged
314;314;465967;Male;Yes;36;No;Doctor;6.0;Low;3.0;Category 6;3;35-39;Middle Aged
315;315;462260;Male;Yes;74;Yes;Lawyer;0.0;Low;2.0;Category 6;3;70-74;Old
316;316;467234;Female;No;30;No;Homemaker;0.0;Low;4.0;Category 6;1;30-34;Young Adult or Middle Aged
317;317;466573;Female;No;37;Yes;Artist;5.0;Low;2.0;Category 6;2;35-39;Middle Aged
318;318;463229;Female;No;22;No;Marketing;0.0;Low;1.0;Category 5;1;20-24;Young Adult
319;319;459768;Male;No;19;No;Healthcare;0.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
320;320;462541;Male;Yes;70;Yes;Engineer;4.0;High;2.0;Category 6;3;70-74;Old
321;321;467714;Male;Yes;89;Yes;Lawyer;13.0;Low;1.0;Category 6;3;80+;Old
322;322;467730;Male;No;18;No;Healthcare;1.0;Low;4.0;Category 6;1;15-19;Youth or Young Adult
323;323;459474;Male;No;25;Yes;Doctor;6.0;Low;1.0;Category 2;2;25-29;Young Adult
324;324;460093;Female;No;45;Yes;Artist;4.0;Low;1.0;Category 3;2;45-49;Middle Aged
325;325;467865;Female;No;35;Yes;Artist;3.0;Low;1.0;Category 4;2;35-39;Middle Aged
326;326;465758;Female;Yes;37;No;Engineer;7.0;Low;1.0;Category 4;3;35-39;Middle Aged
327;327;464184;Female;Yes;39;No;Engineer;4.0;Average;2.0;Category 6;3;35-39;Middle Aged
328;328;462618;Female;No;32;Yes;Healthcare;1.0;Low;5.0;Category 4;2;30-34;Young Adult or Middle Aged
329;329;464226;Female;Yes;62;Yes;Artist;2.0;Average;3.0;Category 6;3;60-64;Old
330;330;465432;Female;Yes;58;Yes;Engineer;0.0;Average;4.0;Category 4;3;55-59;Middle Aged
331;331;464087;Female;No;32;No;Engineer;1.0;Low;4.0;Category 6;1;30-34;Young Adult or Middle Aged
332;332;466627;Male;No;25;No;Healthcare;0.0;Low;5.0;Category 6;1;25-29;Young Adult
333;333;467380;Female;Yes;56;Yes;Artist;0.0;Average;4.0;Category 6;3;55-59;Middle Aged
334;334;465842;Female;No;36;Yes;Entertainment;10.0;Low;2.0;Category 6;2;35-39;Middle Aged
335;335;464622;Female;No;30;No;Healthcare;8.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
336;336;462083;Male;No;19;No;Healthcare;1.0;Low;5.0;Category 6;1;15-19;Youth or Young Adult
337;337;460910;Male;No;27;Yes;Healthcare;0.0;Low;2.0;Category 6;2;25-29;Young Adult
338;338;460255;Female;No;38;Yes;Doctor;14.0;Low;1.0;Category 6;2;35-39;Middle Aged
339;339;460109;Male;Yes;46;Yes;Artist;8.0;Average;2.0;Category 6;3;45-49;Middle Aged
340;340;464306;Male;No;29;Yes;Artist;3.0;Low;1.0;Category 6;2;25-29;Young Adult
341;341;466835;Male;Yes;51;No;Entertainment;1.0;Average;4.0;Category 7;3;50-54;Middle Aged
342;342;465192;Male;Yes;55;No;Artist;0.0;Low;1.0;Category 6;3;55-59;Middle Aged
343;343;463380;Female;Yes;69;Yes;Engineer;1.0;Low;1.0;Category 3;3;65-69;Old
344;344;462391;Female;No;26;No;Healthcare;1.0;Low;8.0;Category 7;1;25-29;Young Adult
345;345;467086;Female;Yes;83;Yes;Lawyer;0.0;Low;3.0;Category 6;3;80+;Old
346;346;460306;Female;No;39;Yes;Healthcare;9.0;Low;1.0;Category 6;2;35-39;Middle Aged
347;347;460752;Male;Yes;35;Yes;Artist;9.0;Low;1.0;Category 6;3;35-39;Middle Aged
348;348;467264;Male;Yes;19;No;Marketing;2.0;High;5.0;Category 6;3;15-19;Youth or Young Adult
349;349;461646;Female;Yes;60;Yes;Artist;1.0;High;4.0;Category 6;3;60-64;Old
350;350;463570;Male;Yes;35;Yes;Artist;1.0;Average;4.0;Category 6;3;35-39;Middle Aged
351;351;465277;Female;No;53;Yes;Engineer;1.0;Low;1.0;Category 6;2;50-54;Middle Aged
352;352;467426;Female;Yes;86;No;Lawyer;1.0;Low;2.0;Category 6;3;80+;Old
353;353;466258;Female;No;29;No;Healthcare;1.0;Low;3.0;Category 6;1;25-29;Young Adult
354;354;463719;Female;No;26;No;Doctor;0.0;Low;1.0;Category 6;1;25-29;Young Adult
355;355;460032;Male;No;36;Yes;Engineer;8.0;Low;1.0;Category 6;2;35-39;Middle Aged
356;356;465175;Female;No;22;No;Homemaker;0.0;Low;4.0;Category 6;1;20-24;Young Adult
357;357;466610;Male;No;19;No;Marketing;0.0;Low;5.0;Category 6;1;15-19;Youth or Young Adult
358;358;459036;Female;Yes;20;Yes;Lawyer;1.0;Average;3.0;Category 3;3;20-24;Young Adult
359;359;464047;Male;No;43;Yes;Healthcare;3.0;Low;3.0;Category 6;2;40-44;Middle Aged
360;360;459496;Female;No;42;Yes;Artist;1.0;Low;3.0;Category 6;2;40-44;Middle Aged
361;361;459997;Male;No;43;Yes;Entertainment;1.0;Low;2.0;Category 4;2;40-44;Middle Aged
362;362;463382;Female;Yes;50;Yes;Engineer;4.0;High;3.0;Category 6;3;50-54;Middle Aged
363;363;460967;Male;No;25;Yes;Entertainment;1.0;Low;2.0;Category 6;2;25-29;Young Adult
364;364;465094;Male;Yes;61;No;Artist;1.0;High;2.0;Category 6;3;60-64;Old
365;365;461229;Female;Yes;28;Yes;Healthcare;0.0;Average;2.0;Category 6;3;25-29;Young Adult
366;366;466442;Male;No;38;Yes;Artist;1.0;Low;1.0;Category 6;2;35-39;Middle Aged
367;367;464527;Male;No;25;No;Executive;12.0;Low;3.0;Category 6;1;25-29;Young Adult
368;368;463560;Female;No;18;No;Healthcare;9.0;Low;5.0;Category 4;1;15-19;Youth or Young Adult
369;369;460011;Male;Yes;43;Yes;Entertainment;1.0;Average;5.0;Category 5;3;40-44;Middle Aged
370;370;467207;Female;No;27;Yes;Artist;8.0;Low;1.0;Category 6;2;25-29;Young Adult
371;371;465177;Female;No;60;Yes;Entertainment;1.0;Low;2.0;Category 6;2;60-64;Old
372;372;467531;Male;Yes;75;Yes;Lawyer;2.0;Low;1.0;Category 6;3;75-79;Old
373;373;465409;Female;No;31;No;Doctor;1.0;Low;4.0;Category 6;1;30-34;Young Adult or Middle Aged
374;374;462842;Male;No;23;No;Doctor;6.0;Low;4.0;Category 2;1;20-24;Young Adult
375;375;462124;Male;No;36;Yes;Artist;8.0;Low;1.0;Category 6;2;35-39;Middle Aged
376;376;466265;Male;No;30;No;Doctor;1.0;Low;1.0;Category 3;1;30-34;Young Adult or Middle Aged
377;377;459789;Male;Yes;56;No;Artist;1.0;Average;2.0;Category 6;3;55-59;Middle Aged
378;378;464223;Female;Yes;52;Yes;Artist;2.0;Low;2.0;Category 6;3;50-54;Middle Aged
379;379;460280;Male;Yes;39;Yes;Entertainment;0.0;Low;1.0;Category 6;3;35-39;Middle Aged
380;380;460331;Female;No;35;No;Artist;5.0;Low;1.0;Category 6;1;35-39;Middle Aged
381;381;461494;Male;Yes;33;No;Engineer;0.0;Average;2.0;Category 6;3;30-34;Young Adult or Middle Aged
382;382;460035;Female;No;25;Yes;Artist;0.0;Low;6.0;Category 6;2;25-29;Young Adult
383;383;463812;Female;Yes;27;Yes;Artist;0.0;Average;2.0;Category 4;3;25-29;Young Adult
384;384;465569;Male;Yes;35;Yes;Artist;1.0;High;3.0;Category 6;3;35-39;Middle Aged
385;385;466333;Female;Yes;41;Yes;Artist;1.0;Average;2.0;Category 6;3;40-44;Middle Aged
386;386;467668;Female;Yes;49;Yes;Artist;1.0;Average;3.0;Category 7;3;45-49;Middle Aged
387;387;462723;Female;Yes;46;No;Artist;8.0;Average;2.0;Category 6;3;45-49;Middle Aged
388;388;460909;Female;No;31;No;Healthcare;1.0;Low;2.0;Category 6;1;30-34;Young Adult or Middle Aged
389;389;467777;Male;No;49;Yes;Doctor;1.0;Low;1.0;Category 6;2;45-49;Middle Aged
390;390;462404;Female;No;26;Yes;Artist;9.0;Low;1.0;Category 6;2;25-29;Young Adult
391;391;461799;Male;Yes;43;Yes;Doctor;13.0;High;2.0;Category 6;3;40-44;Middle Aged
392;392;459933;Female;Yes;30;Yes;Artist;8.0;Low;4.0;Category 6;3;30-34;Young Adult or Middle Aged
393;393;463717;Female;Yes;70;Yes;Artist;1.0;Average;4.0;Category 6;3;70-74;Old
394;394;463652;Female;No;28;Yes;Artist;1.0;Low;1.0;Category 6;2;25-29;Young Adult
395;395;462149;Female;Yes;89;No;Lawyer;3.0;High;1.0;Category 6;3;80+;Old
396;396;462769;Female;Yes;42;No;Homemaker;6.0;High;4.0;Category 6;3;40-44;Middle Aged
397;397;465532;Female;Yes;37;Yes;Entertainment;6.0;Average;3.0;Category 4;3;35-39;Middle Aged
398;398;462829;Male;Yes;29;No;Executive;1.0;Average;3.0;Category 6;3;25-29;Young Adult
399;399;459210;Female;Yes;68;Yes;Artist;1.0;High;2.0;Category 6;3;65-69;Old
400;400;464659;Female;No;25;No;Engineer;1.0;Low;1.0;Category 4;1;25-29;Young Adult
401;401;461411;Male;No;29;No;Healthcare;1.0;Low;2.0;Category 6;1;25-29;Young Adult
402;402;467759;Female;Yes;48;Yes;Doctor;0.0;Low;2.0;Category 6;3;45-49;Middle Aged
403;403;461475;Female;Yes;51;Yes;Doctor;1.0;Average;3.0;Category 1;3;50-54;Middle Aged
404;404;462714;Female;Yes;40;Yes;Engineer;1.0;High;5.0;Category 2;3;40-44;Middle Aged
405;405;466890;Male;Yes;47;Yes;Artist;0.0;Average;6.0;Category 7;3;45-49;Middle Aged
406;406;462888;Male;Yes;39;Yes;Executive;1.0;High;3.0;Category 6;3;35-39;Middle Aged
407;407;467479;Male;Yes;35;Yes;Executive;1.0;Average;4.0;Category 6;3;35-39;Middle Aged
408;408;466799;Female;No;19;No;Healthcare;2.0;Low;3.0;Category 6;1;15-19;Youth or Young Adult
409;409;466557;Female;No;21;No;Healthcare;7.0;Low;2.0;Category 6;1;20-24;Young Adult
410;410;460873;Male;Yes;46;Yes;Entertainment;0.0;Average;3.0;Category 4;3;45-49;Middle Aged
411;411;466776;Male;Yes;86;Yes;Lawyer;0.0;Low;1.0;Category 6;3;80+;Old
412;412;459462;Male;Yes;66;Yes;Artist;0.0;High;2.0;Category 6;3;65-69;Old
413;413;465727;Male;No;42;No;Marketing;1.0;Low;5.0;Category 4;1;40-44;Middle Aged
414;414;462348;Female;Yes;73;Yes;Lawyer;1.0;High;2.0;Category 6;3;70-74;Old
415;415;460941;Male;Yes;72;No;Engineer;1.0;Low;1.0;Category 6;3;70-74;Old
416;416;461629;Male;Yes;53;Yes;Artist;0.0;Low;3.0;Category 6;3;50-54;Middle Aged
417;417;459907;Female;Yes;39;Yes;Artist;8.0;Average;2.0;Category 6;3;35-39;Middle Aged
418;418;467146;Female;No;27;No;Homemaker;9.0;Low;1.0;Category 6;1;25-29;Young Adult
419;419;460916;Male;Yes;63;No;Entertainment;1.0;Average;2.0;Category 6;3;60-64;Old
420;420;459196;Female;No;23;No;Healthcare;1.0;Low;3.0;Category 4;1;20-24;Young Adult
421;421;465444;Female;No;30;Yes;Entertainment;0.0;Low;4.0;Category 6;2;30-34;Young Adult or Middle Aged
422;422;464186;Female;Yes;39;Yes;Artist;5.0;Average;2.0;Category 6;3;35-39;Middle Aged
423;423;466412;Male;Yes;26;Yes;Artist;1.0;Average;3.0;Category 6;3;25-29;Young Adult
424;424;459480;Female;Yes;50;Yes;Entertainment;7.0;Low;3.0;Category 6;3;50-54;Middle Aged
425;425;467880;Female;Yes;45;Yes;Artist;1.0;Average;2.0;Category 6;3;45-49;Middle Aged
426;426;460216;Female;No;62;No;Entertainment;2.0;Low;1.0;Category 6;1;60-64;Old
427;427;467941;Female;No;27;Yes;Doctor;1.0;Low;3.0;Category 6;2;25-29;Young Adult
428;428;466090;Male;Yes;57;Yes;Entertainment;1.0;Low;2.0;Category 6;3;55-59;Middle Aged
429;429;462572;Female;Yes;30;No;Engineer;1.0;Average;7.0;Category 4;3;30-34;Young Adult or Middle Aged
430;430;467443;Male;No;32;No;Healthcare;7.0;Low;4.0;Category 3;1;30-34;Young Adult or Middle Aged
431;431;462548;Male;No;18;Yes;Executive;1.0;Low;5.0;Category 4;2;15-19;Youth or Young Adult
432;432;459701;Male;No;47;No;Artist;3.0;Low;3.0;Category 5;1;45-49;Middle Aged
433;433;461139;Female;No;32;Yes;Artist;4.0;Low;4.0;Category 2;2;30-34;Young Adult or Middle Aged
434;434;461115;Female;Yes;32;No;Engineer;5.0;Low;3.0;Category 1;3;30-34;Young Adult or Middle Aged
435;435;459027;Male;Yes;67;Yes;Doctor;1.0;Average;4.0;Category 6;3;65-69;Old
436;436;467340;Female;Yes;77;Yes;Lawyer;0.0;High;2.0;Category 6;3;75-79;Old
437;437;461410;Male;Yes;79;No;Artist;0.0;Average;2.0;Category 6;3;75-79;Old
438;438;460857;Male;No;31;No;Entertainment;1.0;Low;1.0;Category 4;1;30-34;Young Adult or Middle Aged
439;439;464300;Male;Yes;42;Yes;Artist;0.0;Low;3.0;Category 4;3;40-44;Middle Aged
440;440;460532;Female;No;18;No;Artist;0.0;Low;6.0;Category 6;1;15-19;Youth or Young Adult
441;441;463287;Male;Yes;50;Yes;Artist;1.0;Average;4.0;Category 2;3;50-54;Middle Aged
442;442;461392;Male;Yes;71;Yes;Artist;0.0;Average;5.0;Category 6;3;70-74;Old
443;443;461546;Female;Yes;72;No;Lawyer;1.0;Low;3.0;Category 6;3;70-74;Old
444;444;467780;Male;Yes;47;Yes;Artist;1.0;Low;3.0;Category 6;3;45-49;Middle Aged
445;445;462130;Male;Yes;45;Yes;Artist;9.0;Average;2.0;Category 6;3;45-49;Middle Aged
446;446;464684;Female;No;40;No;Engineer;9.0;Low;5.0;Category 4;1;40-44;Middle Aged
447;447;462276;Female;No;36;Yes;Engineer;4.0;Low;1.0;Category 6;2;35-39;Middle Aged
448;448;462142;Female;No;42;Yes;Artist;1.0;Low;1.0;Category 6;2;40-44;Middle Aged
449;449;462417;Male;No;30;No;Healthcare;4.0;Low;4.0;Category 6;1;30-34;Young Adult or Middle Aged
450;450;466463;Female;No;29;Yes;Healthcare;2.0;Low;4.0;Category 4;2;25-29;Young Adult
451;451;464736;Male;No;28;Yes;Engineer;0.0;Low;5.0;Category 4;2;25-29;Young Adult
452;452;467520;Male;No;22;No;Healthcare;1.0;Low;2.0;Category 6;1;20-24;Young Adult
453;453;459835;Male;Yes;85;No;Lawyer;1.0;Low;1.0;Category 6;3;80+;Old
454;454;463855;Female;Yes;40;Yes;Artist;1.0;Average;2.0;Category 6;3;40-44;Middle Aged
455;455;460344;Female;Yes;52;Yes;Artist;14.0;Average;2.0;Category 6;3;50-54;Middle Aged
456;456;466211;Male;Yes;47;Yes;Artist;0.0;Low;2.0;Category 6;3;45-49;Middle Aged
457;457;460139;Male;No;26;No;Artist;6.0;Low;6.0;Category 5;1;25-29;Young Adult
458;458;464126;Female;No;55;Yes;Marketing;3.0;Low;1.0;Category 6;2;55-59;Middle Aged
459;459;461286;Female;No;20;No;Doctor;4.0;Low;4.0;Category 6;1;20-24;Young Adult
460;460;461621;Female;Yes;87;Yes;Lawyer;0.0;High;2.0;Category 6;3;80+;Old
461;461;460163;Male;No;28;No;Healthcare;0.0;Low;2.0;Category 4;1;25-29;Young Adult
462;462;461958;Male;No;38;No;Artist;2.0;Low;2.0;Category 3;1;35-39;Middle Aged
463;463;464875;Male;Yes;42;No;Entertainment;1.0;Low;2.0;Category 4;3;40-44;Middle Aged
464;464;464791;Male;Yes;42;No;Marketing;0.0;High;6.0;Category 4;3;40-44;Middle Aged
465;465;464579;Female;No;29;No;Engineer;1.0;Low;4.0;Category 6;1;25-29;Young Adult
466;466;463531;Male;No;32;Yes;Doctor;0.0;Low;4.0;Category 6;2;30-34;Young Adult or Middle Aged
467;467;462651;Male;Yes;38;No;Executive;1.0;High;5.0;Category 4;3;35-39;Middle Aged
468;468;465486;Female;Yes;59;No;Artist;1.0;High;2.0;Category 6;3;55-59;Middle Aged
469;469;460882;Male;No;22;No;Healthcare;0.0;Low;2.0;Category 3;1;20-24;Young Adult
470;470;467162;Female;No;26;No;Homemaker;9.0;Low;2.0;Category 4;1;25-29;Young Adult
471;471;461298;Female;Yes;78;Yes;Artist;1.0;High;2.0;Category 6;3;75-79;Old
472;472;461595;Female;No;32;Yes;Healthcare;0.0;Low;3.0;Category 4;2;30-34;Young Adult or Middle Aged
473;473;459260;Male;Yes;37;Yes;Artist;0.0;Average;4.0;Category 7;3;35-39;Middle Aged
474;474;462772;Male;Yes;37;Yes;Healthcare;1.0;High;4.0;Category 6;3;35-39;Middle Aged
475;475;462941;Male;No;67;No;Lawyer;1.0;Low;2.0;Category 6;1;65-69;Old
476;476;459143;Male;Yes;47;No;Artist;0.0;High;4.0;Category 6;3;45-49;Middle Aged
477;477;464532;Female;Yes;68;Yes;Lawyer;0.0;High;2.0;Category 6;3;65-69;Old
478;478;460056;Male;No;30;Yes;Healthcare;3.0;Low;5.0;Category 1;2;30-34;Young Adult or Middle Aged
479;479;466761;Female;Yes;48;Yes;Entertainment;2.0;Low;1.0;Category 1;3;45-49;Middle Aged
480;480;465469;Female;No;43;Yes;Artist;6.0;Low;1.0;Category 6;2;40-44;Middle Aged
481;481;461886;Male;Yes;33;Yes;Healthcare;9.0;Low;2.0;Category 6;3;30-34;Young Adult or Middle Aged
482;482;465680;Male;Yes;31;No;Healthcare;0.0;Average;5.0;Category 4;3;30-34;Young Adult or Middle Aged
483;483;459316;Male;Yes;32;Yes;Healthcare;1.0;Low;2.0;Category 6;3;30-34;Young Adult or Middle Aged
484;484;465609;Female;No;21;No;Healthcare;1.0;Low;4.0;Category 2;1;20-24;Young Adult
485;485;467009;Female;No;29;No;Homemaker;2.0;Low;4.0;Category 3;1;25-29;Young Adult
486;486;461766;Female;Yes;35;Yes;Artist;1.0;Low;2.0;Category 4;3;35-39;Middle Aged
487;487;464938;Male;Yes;46;No;Artist;0.0;Low;3.0;Category 4;3;45-49;Middle Aged
488;488;462034;Female;Yes;38;Yes;Artist;9.0;High;2.0;Category 2;3;35-39;Middle Aged
489;489;464049;Female;No;32;Yes;Healthcare;1.0;Low;3.0;Category 6;2;30-34;Young Adult or Middle Aged
490;490;467925;Female;No;28;Yes;Artist;3.0;Low;7.0;Category 2;2;25-29;Young Adult
491;491;463711;Female;Yes;68;Yes;Lawyer;3.0;Low;1.0;Category 6;3;65-69;Old
492;492;463846;Female;Yes;45;Yes;Artist;4.0;Low;1.0;Category 6;3;45-49;Middle Aged
493;493;462064;Male;Yes;58;Yes;Artist;0.0;Average;3.0;Category 7;3;55-59;Middle Aged
494;494;463249;Male;No;28;No;Entertainment;1.0;Low;2.0;Category 7;1;25-29;Young Adult
495;495;464217;Female;No;32;No;Healthcare;12.0;Low;3.0;Category 6;1;30-34;Young Adult or Middle Aged
496;496;463378;Male;No;30;Yes;Doctor;1.0;Low;1.0;Category 3;2;30-34;Young Adult or Middle Aged
497;497;463035;Female;Yes;42;No;Homemaker;3.0;Average;4.0;Category 6;3;40-44;Middle Aged
498;498;459656;Male;No;22;No;Artist;1.0;Low;6.0;Category 1;1;20-24;Young Adult
499;499;463114;Male;No;41;Yes;Artist;1.0;Low;3.0;Category 6;2;40-44;Middle Aged
500;500;465309;Female;No;18;No;Healthcare;6.0;Low;4.0;Category 7;1;15-19;Youth or Young Adult
501;501;462688;Female;Yes;29;Yes;Healthcare;8.0;Low;3.0;Category 3;3;25-29;Young Adult
502;502;459255;Female;No;33;Yes;Healthcare;0.0;Low;3.0;Category 6;2;30-34;Young Adult or Middle Aged
503;503;467385;Male;No;47;No;Artist;1.0;Low;2.0;Category 4;1;45-49;Middle Aged
504;504;467492;Female;Yes;57;Yes;Doctor;1.0;Low;2.0;Category 7;3;55-59;Middle Aged
505;505;460789;Male;Yes;36;Yes;Executive;1.0;Low;3.0;Category 6;3;35-39;Middle Aged
506;506;467307;Male;Yes;57;Yes;Executive;1.0;High;3.0;Category 6;3;55-59;Middle Aged
507;507;464026;Male;No;18;No;Healthcare;1.0;Low;2.0;Category 6;1;15-19;Youth or Young Adult
508;508;464645;Male;Yes;52;Yes;Artist;1.0;Average;5.0;Category 4;3;50-54;Middle Aged
509;509;462493;Male;Yes;52;Yes;Artist;1.0;Average;6.0;Category 6;3;50-54;Middle Aged
510;510;460685;Male;No;51;Yes;Artist;6.0;Low;4.0;Category 4;2;50-54;Middle Aged
511;511;460452;Female;Yes;37;Yes;Entertainment;0.0;Average;2.0;Category 1;3;35-39;Middle Aged
512;512;459322;Male;No;36;Yes;Marketing;0.0;Low;1.0;Category 6;2;35-39;Middle Aged
513;513;464066;Female;No;29;Yes;Healthcare;9.0;Low;3.0;Category 4;2;25-29;Young Adult
514;514;461114;Male;Yes;45;Yes;Artist;1.0;Average;4.0;Category 3;3;45-49;Middle Aged
515;515;465165;Male;No;61;Yes;Artist;0.0;Low;1.0;Category 6;2;60-64;Old
516;516;464526;Male;Yes;52;Yes;Entertainment;1.0;Average;4.0;Category 6;3;50-54;Middle Aged
517;517;460666;Female;Yes;49;Yes;Homemaker;14.0;Low;1.0;Category 6;3;45-49;Middle Aged
518;518;465417;Male;Yes;40;Yes;Entertainment;1.0;Average;2.0;Category 4;3;40-44;Middle Aged
519;519;464096;Female;No;31;No;Healthcare;1.0;Low;5.0;Category 4;1;30-34;Young Adult or Middle Aged
520;520;464891;Male;Yes;42;No;Entertainment;1.0;Low;3.0;Category 4;3;40-44;Middle Aged
521;521;460107;Male;Yes;51;Yes;Engineer;1.0;Average;5.0;Category 6;3;50-54;Middle Aged
522;522;467708;Female;No;42;Yes;Healthcare;8.0;Low;1.0;Category 7;2;40-44;Middle Aged
523;523;461873;Male;No;29;Yes;Doctor;1.0;Low;4.0;Category 6;2;25-29;Young Adult
524;524;465181;Female;No;33;Yes;Healthcare;8.0;Low;1.0;Category 4;2;30-34;Young Adult or Middle Aged
525;525;467204;Male;No;27;Yes;Healthcare;1.0;Low;3.0;Category 6;2;25-29;Young Adult
526;526;467320;Female;No;21;No;Healthcare;0.0;Low;4.0;Category 2;1;20-24;Young Adult
527;527;459468;Male;Yes;35;No;Artist;9.0;Average;3.0;Category 6;3;35-39;Middle Aged
528;528;467316;Female;No;42;Yes;Doctor;0.0;Low;1.0;Category 6;2;40-44;Middle Aged
529;529;466182;Female;No;41;Yes;Artist;2.0;Low;1.0;Category 6;2;40-44;Middle Aged
